,Station,Date,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,CodeSum,ResultSpeed,ResultDir
994,1,2009-09-07,77,59,68.0,1.0,59,62.0,0.0,3.0,0523,1817,BR,5.8,3
995,2,2009-09-07,77,63,70.0,16.5,59,63.0,0.0,5.0,-,-,BR HZ,6.3,4
996,1,2009-09-08,78,60,69.0,3.0,60,63.0,0.0,4.0,0524,1815, ,6.6,3
997,2,2009-09-08,78,62,70.0,16.5,62,65.0,0.0,5.0,-,-,BR HZ,6.9,4
998,1,2009-09-09,78,65,72.0,6.0,63,65.0,0.0,7.0,0525,1814,BR HZ,6.1,6
999,2,2009-09-09,77,68,73.0,19.5,63,66.0,0.0,8.0,-,-,BR HZ,6.8,7
1000,1,2009-09-10,81,64,73.0,7.0,62,65.0,0.0,8.0,0526,1812,BR HZ,6.0,6
1001,2,2009-09-10,80,65,73.0,19.5,62,66.0,0.0,8.0,-,-,BR HZ,6.6,7
1002,1,2009-09-11,80,61,71.0,6.0,59,63.0,0.0,6.0,0527,1810,BR,5.1,7
1003,2,2009-09-11,78,64,71.0,17.5,59,64.0,0.0,6.0,-,-, ,6.4,8
1004,1,2009-09-12,79,58,69.0,4.0,60,63.0,0.0,4.0,0528,1809,FG+ BR,3.7,3
1005,2,2009-09-12,78,61,70.0,16.5,61,64.0,0.0,5.0,-,-,FG+ FG BR,3.2,6
1006,1,2009-09-13,80,58,69.0,4.0,54,60.0,0.0,4.0,0529,1807,FG+ MIFG BR,1.5,7
1007,2,2009-09-13,79,57,68.0,14.5,55,61.0,0.0,3.0,-,-,FG+ BR,2.5,7
1008,1,2009-09-14,84,58,71.0,7.0,55,61.0,0.0,6.0,0530,1805, ,0.1,33
1009,2,2009-09-14,84,59,72.0,18.5,56,62.0,0.0,7.0,-,-, ,1.1,13
1010,1,2009-09-15,82,64,73.0,9.0,59,63.0,0.0,8.0,0531,1803, ,6.2,2
1011,2,2009-09-15,83,63,73.0,19.5,58,64.0,0.0,8.0,-,-, ,5.8,2
1012,1,2009-09-16,71,59,65.0,1.0,54,59.0,0.0,0.0,0532,1760, ,11.0,5
1013,2,2009-09-16,72,62,67.0,13.5,54,60.0,0.0,2.0,-,-, ,12.5,6
1014,1,2009-09-17,72,50,61.0,-3.0,52,56.0,4.0,0.0,0533,1758, ,3.4,5
1015,2,2009-09-17,71,54,63.0,9.5,51,57.0,2.0,0.0,-,-, ,4.5,8
1016,1,2009-09-18,79,50,65.0,1.0,55,59.0,0.0,0.0,0535,1756,BR,5.1,2
1017,2,2009-09-18,79,52,66.0,12.5,55,59.0,0.0,1.0,-,-, ,5.3,3
1018,1,2009-09-19,76,55,66.0,3.0,55,59.0,0.0,1.0,0536,1755, ,3.2,10
1019,2,2009-09-19,75,58,67.0,13.5,55,60.0,0.0,2.0,-,-, ,4.4,10
1020,1,2009-09-20,73,54,64.0,2.0,56,60.0,1.0,0.0,0537,1753,RA DZ BR,6.4,7
1021,2,2009-09-20,71,54,63.0,9.5,56,60.0,2.0,0.0,-,-,RA DZ BR,5.9,8
1022,1,2009-09-21,67,60,64.0,2.0,59,61.0,1.0,0.0,0538,1751,DZ BR HZ,3.5,23
1023,2,2009-09-21,69,63,66.0,12.5,60,62.0,0.0,1.0,-,-,DZ BR HZ,3.6,23
1024,1,2009-09-22,77,59,68.0,6.0,65,67.0,0.0,3.0,0539,1749,BR HZ,5.2,17
1025,2,2009-09-22,76,63,70.0,16.5,65,67.0,0.0,5.0,-,-,RA BR,5.2,18
1026,1,2009-09-23,76,62,69.0,8.0,62,64.0,0.0,4.0,0540,1748,BR,0.6,32
1027,2,2009-09-23,76,62,69.0,15.5,63,64.0,0.0,4.0,-,-,BR,0.8,31
1028,1,2009-09-24,73,64,69.0,8.0,63,65.0,0.0,4.0,0541,1746,BR,4.3,6
1029,2,2009-09-24,71,64,68.0,14.5,62,64.0,0.0,3.0,-,-,BR,4.1,7
1030,1,2009-09-25,70,60,65.0,4.0,57,60.0,0.0,0.0,0542,1744,RA DZ BR,5.4,11
1031,2,2009-09-25,70,60,65.0,11.5,57,60.0,0.0,0.0,-,-,RA DZ BR,5.4,11
1032,1,2009-09-26,69,55,62.0,2.0,56,59.0,3.0,0.0,0543,1742,BR,4.0,27
1033,2,2009-09-26,66,56,61.0,7.5,56,59.0,4.0,0.0,-,-,BR,3.9,26
1034,1,2009-09-27,74,50,62.0,2.0,53,57.0,3.0,0.0,0544,1741,TSRA RA FG BR,8.2,22
1035,2,2009-09-27,74,53,64.0,10.5,53,58.0,1.0,0.0,-,-,TSRA FG+ BR,7.6,23
1036,1,2009-09-28,62,49,56.0,-3.0,42,49.0,9.0,0.0,0545,1739,RA,20.3,29
1037,2,2009-09-28,63,50,57.0,3.5,42,49.0,8.0,0.0,-,-,RA,19.8,28
1038,1,2009-09-29,60,48,54.0,-5.0,42,48.0,11.0,0.0,0546,1737, ,9.0,33
1039,2,2009-09-29,58,48,53.0,-0.5,42,48.0,12.0,0.0,-,-,DZ,8.4,33
1040,1,2009-09-30,62,47,55.0,-4.0,40,47.0,10.0,0.0,0547,1735, ,5.7,3
1041,2,2009-09-30,61,49,55.0,1.5,42,48.0,10.0,0.0,-,-, ,4.8,3
1042,1,2009-10-01,59,41,50.0,-8.0,46,49.0,15.0,0.0,0548,1734,RA BR,9.1,13
1043,2,2009-10-01,59,44,52.0,-1.5,46,49.0,13.0,0.0,-,-,TSRA RA BR,8.8,13
1044,1,2009-10-02,56,47,52.0,-6.0,46,48.0,13.0,0.0,0549,1732,RA BR,10.5,21
1045,2,2009-10-02,56,48,52.0,-1.5,46,48.0,13.0,0.0,-,-,RA DZ BR,10.0,22
1046,1,2009-10-03,57,47,52.0,-5.0,47,49.0,13.0,0.0,0550,1730,RA DZ BR,6.9,26
1047,2,2009-10-03,58,47,53.0,-0.5,47,49.0,12.0,0.0,-,-,RA BR,9.4,26
1048,1,2009-10-04,60,45,53.0,-4.0,43,47.0,12.0,0.0,0552,1729, ,9.0,28
1049,2,2009-10-04,61,45,53.0,-0.5,42,47.0,12.0,0.0,-,-, ,8.9,27
1050,1,2009-10-05,62,43,53.0,-4.0,42,47.0,12.0,0.0,0553,1727, ,1.8,8
1051,2,2009-10-05,61,42,52.0,-1.5,42,47.0,13.0,0.0,-,-, ,2.9,9
1052,1,2009-10-06,61,49,55.0,-1.0,47,51.0,10.0,0.0,0554,1725,RA DZ BR,8.8,24
1053,2,2009-10-06,62,49,56.0,2.5,46,50.0,9.0,0.0,-,-,RA BR,9.5,24
1054,1,2009-10-07,60,45,53.0,-3.0,39,46.0,12.0,0.0,0555,1724, ,9.2,26
1055,2,2009-10-07,60,45,53.0,-0.5,39,46.0,12.0,0.0,-,-, ,8.5,26
1056,1,2009-10-08,53,45,49.0,-7.0,46,48.0,16.0,0.0,0556,1722,RA DZ BR,3.3,21
1057,2,2009-10-08,54,47,51.0,-2.5,46,49.0,14.0,0.0,-,-,RA DZ BR,4.8,20
1058,1,2009-10-09,52,39,46.0,-9.0,43,45.0,19.0,0.0,0557,1720,RA BR,9.4,34
1059,2,2009-10-09,52,40,46.0,-7.5,44,46.0,19.0,0.0,-,-,RA DZ BR,9.3,35
1060,1,2009-10-10,48,31,40.0,-15.0,30,35.0,25.0,0.0,0558,1719, ,7.4,28
1061,2,2009-10-10,48,33,41.0,-12.5,30,36.0,24.0,0.0,-,-, ,7.8,29
1062,1,2009-10-11,44,29,37.0,-17.0,22,32.0,28.0,0.0,0559,1717, ,1.5,33
1063,2,2009-10-11,45,29,37.0,-16.5,23,33.0,28.0,0.0,-,-, ,1.1,1
1064,1,2009-10-12,48,41,45.0,-9.0,36,41.0,20.0,0.0,0600,1715,RA DZ BR,0.6,19
1065,2,2009-10-12,49,42,46.0,-7.5,34,40.0,19.0,0.0,-,-,RA DZ BR HZ,0.6,24
1066,1,2009-10-13,47,34,41.0,-12.0,32,38.0,24.0,0.0,0602,1714, ,8.5,1
1067,2,2009-10-13,48,36,42.0,-11.5,32,39.0,23.0,0.0,-,-,BR,8.5,2
1068,1,2009-10-14,48,42,45.0,-8.0,36,41.0,20.0,0.0,0603,1712,RA DZ BR,11.0,9
1069,2,2009-10-14,48,42,45.0,-8.5,36,41.0,20.0,0.0,-,-,RA DZ BR,10.7,10
1070,1,2009-10-15,44,41,43.0,-10.0,38,40.0,22.0,0.0,0604,1711,RA DZ BR,8.2,6
1071,2,2009-10-15,44,41,43.0,-10.5,38,40.0,22.0,0.0,-,-,RA DZ BR,9.4,7
1072,1,2009-10-16,45,39,42.0,-10.0,36,39.0,23.0,0.0,0605,1709,RA,8.2,35
1073,2,2009-10-16,46,40,43.0,-10.5,36,40.0,22.0,0.0,-,-,RA DZ,7.1,35
1074,1,2009-10-17,52,36,44.0,-8.0,33,39.0,21.0,0.0,0606,1707,DZ,8.0,34
1075,2,2009-10-17,52,39,46.0,-7.5,34,40.0,19.0,0.0,-,-,RA,6.9,35
1076,1,2009-10-18,53,31,42.0,-9.0,33,39.0,23.0,0.0,0607,1706, ,6.1,21
1077,2,2009-10-18,53,33,43.0,-10.5,33,40.0,22.0,0.0,-,-, ,5.8,21
1078,1,2009-10-19,65,44,55.0,4.0,41,47.0,10.0,0.0,0608,1704, ,11.4,21
1079,2,2009-10-19,66,43,55.0,1.5,40,47.0,10.0,0.0,-,-, ,10.7,21
1080,1,2009-10-20,62,48,55.0,5.0,48,52.0,10.0,0.0,0610,1703,RA,4.0,19
1081,2,2009-10-20,64,51,58.0,4.5,47,52.0,7.0,0.0,-,-,RA,6.4,19
1082,1,2009-10-21,69,55,62.0,12.0,52,56.0,3.0,0.0,0611,1701,RA,11.4,21
1083,2,2009-10-21,70,55,63.0,9.5,50,55.0,2.0,0.0,-,-, ,11.1,21
1084,1,2009-10-22,58,48,53.0,3.0,48,50.0,12.0,0.0,0612,1660,RA BR,8.4,5
1085,2,2009-10-22,58,49,54.0,0.5,49,51.0,11.0,0.0,-,-,RA BR,8.7,6
1086,1,2009-10-23,61,42,52.0,3.0,49,50.0,13.0,0.0,0613,1658,RA DZ BR,6.2,18
1087,2,2009-10-23,62,44,53.0,-0.5,50,51.0,12.0,0.0,-,-,RA DZ BR,6.6,19
1088,1,2009-10-24,50,38,44.0,-5.0,37,40.0,21.0,0.0,0614,1657,RA DZ BR,8.3,26
1089,2,2009-10-24,49,39,44.0,-9.5,37,41.0,21.0,0.0,-,-,RA DZ SN,9.6,26
1090,1,2009-10-25,62,44,53.0,5.0,45,49.0,12.0,0.0,0616,1656,RA BR,5.5,19
1091,2,2009-10-25,63,44,54.0,0.5,43,48.0,11.0,0.0,-,-,RA BR,6.3,19
1092,1,2009-10-26,55,49,52.0,4.0,48,49.0,13.0,0.0,0617,1654,RA BR,4.9,21
1093,2,2009-10-26,55,50,53.0,-0.5,47,49.0,12.0,0.0,-,-,RA DZ BR,5.2,21
1094,1,2009-10-27,51,45,48.0,0.0,45,47.0,17.0,0.0,0618,1653,RA BR,4.4,5
1095,2,2009-10-27,52,48,50.0,-3.5,46,48.0,15.0,0.0,-,-,RA DZ BR,5.5,5
1096,1,2009-10-28,57,50,54.0,7.0,49,51.0,11.0,0.0,0619,1651,BR HZ,3.1,14
1097,2,2009-10-28,58,50,54.0,0.5,49,51.0,11.0,0.0,-,-,BR HZ,1.8,13
1098,1,2009-10-29,60,47,54.0,7.0,50,52.0,11.0,0.0,0620,1650,RA BR HZ,12.5,14
1099,2,2009-10-29,60,48,54.0,0.5,50,52.0,11.0,0.0,-,-,RA BR HZ,11.1,14
1100,1,2009-10-30,67,46,57.0,11.0,53,56.0,8.0,0.0,0622,1649,RA DZ BR,15.6,20
1101,2,2009-10-30,68,47,58.0,4.5,54,56.0,7.0,0.0,-,-,RA BR,15.7,21
1102,1,2009-10-31,46,35,41.0,-5.0,31,38.0,24.0,0.0,0623,1647, ,11.1,26
1103,2,2009-10-31,47,37,42.0,-11.5,31,38.0,23.0,0.0,-,-, ,13.4,26
1104,1,2010-05-01,70,58,64.0,11.0,53,58.0,1.0,0.0,0448,1849,RA BR,9.1,21
1105,2,2010-05-01,71,61,66.0,12.5,54,59.0,0.0,1.0,-,-,RA,7.4,22
1106,1,2010-05-02,69,53,61.0,7.0,52,56.0,4.0,0.0,0447,1850,RA BR,4.4,25
1107,2,2010-05-02,68,54,61.0,7.5,52,56.0,4.0,0.0,-,-,RA BR,2.8,26
1108,1,2010-05-03,72,50,61.0,7.0,45,53.0,4.0,0.0,0446,1851, ,8.8,25
1109,2,2010-05-03,72,52,62.0,8.5,45,53.0,3.0,0.0,-,-, ,8.9,25
1110,1,2010-05-04,79,50,65.0,11.0,44,54.0,0.0,0.0,0444,1852, ,13.9,21
1111,2,2010-05-04,80,53,67.0,13.5,43,54.0,0.0,2.0,-,-, ,12.1,21
1112,1,2010-05-05,72,56,64.0,9.0,37,51.0,1.0,0.0,0443,1853, ,10.2,27
1113,2,2010-05-05,73,57,65.0,11.5,37,51.0,0.0,0.0,-,-, ,9.7,27
1114,1,2010-05-06,63,46,55.0,0.0,39,46.0,10.0,0.0,0442,1855,TSRA,5.7,3
1115,2,2010-05-06,60,48,54.0,0.5,39,46.0,11.0,0.0,-,-, ,5.9,6
1116,1,2010-05-07,59,45,52.0,-3.0,46,48.0,13.0,0.0,0441,1856,TSRA RA BR,2.6,34
1117,2,2010-05-07,59,46,53.0,-0.5,46,49.0,12.0,0.0,-,-,TSRA RA BR,3.7,31
1118,1,2010-05-08,50,42,46.0,-10.0,35,41.0,19.0,0.0,0439,1857,RA,14.5,30
1119,2,2010-05-08,50,42,46.0,-7.5,35,41.0,19.0,0.0,-,-,RA,13.6,29
1120,1,2010-05-09,58,38,48.0,-8.0,29,40.0,17.0,0.0,0438,1858, ,2.5,35
1121,2,2010-05-09,56,37,47.0,-6.5,29,40.0,18.0,0.0,-,-, ,1.8,6
1122,1,2010-05-10,58,41,50.0,-6.0,31,42.0,15.0,0.0,0437,1859,RA,13.5,11
1123,2,2010-05-10,58,43,51.0,-2.5,29,42.0,14.0,0.0,-,-,RA,12.5,12
1124,1,2010-05-11,52,44,48.0,-9.0,46,47.0,17.0,0.0,0436,1860,RA DZ BR,5.6,9
1125,2,2010-05-11,59,44,52.0,-1.5,46,48.0,13.0,0.0,-,-,RA BR,3.0,12
1126,1,2010-05-12,51,44,48.0,-9.0,45,46.0,17.0,0.0,0435,1901,TSRA RA FG BR,8.9,6
1127,2,2010-05-12,53,46,50.0,-3.5,45,47.0,15.0,0.0,-,-,TSRA RA DZ BR HZ,8.3,6
1128,1,2010-05-13,73,48,61.0,3.0,53,55.0,4.0,0.0,0434,1902,TSRA RA BR,4.8,25
1129,2,2010-05-13,78,49,64.0,10.5,54,57.0,1.0,0.0,-,-,TSRA RA BR,5.9,25
1130,1,2010-05-14,66,47,57.0,-1.0,44,50.0,8.0,0.0,0433,1903, ,10.9,26
1131,2,2010-05-14,67,49,58.0,4.5,43,51.0,7.0,0.0,-,-, ,11.9,26
1132,1,2010-05-15,61,43,52.0,-6.0,42,48.0,13.0,0.0,0432,1904, ,4.1,4
1133,2,2010-05-15,63,47,55.0,1.5,41,48.0,10.0,0.0,-,-, ,4.0,5
1134,1,2010-05-16,66,41,54.0,-5.0,43,49.0,11.0,0.0,0431,1905, ,9.7,5
1135,2,2010-05-16,66,46,56.0,2.5,43,50.0,9.0,0.0,-,-, ,11.1,5
1136,1,2010-05-17,58,50,54.0,-5.0,42,48.0,11.0,0.0,0430,1906,RA,9.6,3
1137,2,2010-05-17,60,52,56.0,2.5,43,49.0,9.0,0.0,-,-,RA DZ,7.9,3
1138,1,2010-05-18,65,46,56.0,-4.0,40,48.0,9.0,0.0,0429,1907, ,9.1,3
1139,2,2010-05-18,62,49,56.0,2.5,41,48.0,9.0,0.0,-,-, ,9.6,2
1140,1,2010-05-19,74,44,59.0,-1.0,39,51.0,6.0,0.0,0428,1908, ,5.7,4
1141,2,2010-05-19,73,46,60.0,6.5,39,50.0,5.0,0.0,-,-, ,6.4,4
1142,1,2010-05-20,74,47,61.0,0.0,49,55.0,4.0,0.0,0427,1909,RA,6.8,13
1143,2,2010-05-20,72,51,62.0,8.5,49,55.0,3.0,0.0,-,-,RA,6.3,12
1144,1,2010-05-21,73,56,65.0,4.0,58,60.0,0.0,0.0,0426,1910,RA DZ BR HZ,4.6,10
1145,2,2010-05-21,72,56,64.0,10.5,58,60.0,1.0,0.0,-,-,RA DZ BR,5.0,12
1146,1,2010-05-22,74,58,66.0,5.0,59,61.0,0.0,1.0,0425,1911,FG+ BR HZ,3.4,12
1147,2,2010-05-22,72,58,65.0,11.5,59,61.0,0.0,0.0,-,-,FG+ FG BR HZ,2.7,9
1148,1,2010-05-23,89,62,76.0,15.0,66,69.0,0.0,11.0,0425,1912, ,9.8,18
1149,2,2010-05-23,89,65,77.0,23.5,65,69.0,0.0,12.0,-,-, ,9.7,18
1150,1,2010-05-24,91,70,81.0,19.0,67,72.0,0.0,16.0,0424,1913, ,6.6,14
1151,2,2010-05-24,91,73,82.0,28.5,66,71.0,0.0,17.0,-,-, ,6.3,13
1152,1,2010-05-25,88,69,79.0,17.0,62,68.0,0.0,14.0,0423,1914, ,5.1,13
1153,2,2010-05-25,87,71,79.0,25.5,61,68.0,0.0,14.0,-,-, ,6.4,12
1154,1,2010-05-26,87,66,77.0,15.0,63,68.0,0.0,12.0,0422,1915, ,3.1,3
1155,2,2010-05-26,85,70,78.0,24.5,62,68.0,0.0,13.0,-,-,TS RA,3.2,2
1156,1,2010-05-27,77,61,69.0,7.0,50,59.0,0.0,4.0,0422,1916, ,10.4,3
1157,2,2010-05-27,77,63,70.0,16.5,50,59.0,0.0,5.0,-,-, ,12.7,2
1158,1,2010-05-28,79,57,68.0,5.0,50,58.0,0.0,3.0,0421,1916, ,7.8,3
1159,2,2010-05-28,76,59,68.0,14.5,49,58.0,0.0,3.0,-,-, ,10.0,2
1160,1,2010-05-29,86,59,73.0,9.0,57,63.0,0.0,8.0,0421,1917, ,5.0,5
1161,2,2010-05-29,84,62,73.0,19.5,57,63.0,0.0,8.0,-,-, ,4.5,7
1162,1,2010-05-30,91,61,76.0,12.0,59,66.0,0.0,11.0,0420,1918, ,4.6,18
1163,2,2010-05-30,91,64,78.0,24.5,59,66.0,0.0,13.0,-,-,TSRA,4.5,17
1164,1,2010-05-31,81,66,74.0,10.0,64,67.0,0.0,9.0,0420,1919,TSRA RA BR,0.6,24
1165,2,2010-05-31,84,65,75.0,21.5,65,67.0,0.0,10.0,-,-,TSRA RA BR HZ,1.6,19
1166,1,2010-06-01,85,63,74.0,10.0,62,67.0,0.0,9.0,0419,1920,BR HZ,5.1,19
1167,2,2010-06-01,84,65,75.0,21.5,63,67.0,0.0,10.0,-,-,BR HZ,4.4,17
1168,1,2010-06-02,77,57,67.0,3.0,61,64.0,0.0,2.0,0419,1920,TSRA RA BR,3.6,34
1169,2,2010-06-02,77,59,68.0,14.5,61,64.0,0.0,3.0,-,-,TSRA RA BR,2.8,32
1170,1,2010-06-03,71,56,64.0,0.0,46,55.0,1.0,0.0,0418,1921, ,6.7,4
1171,2,2010-06-03,71,58,65.0,11.5,46,55.0,0.0,0.0,-,-, ,6.1,4
1172,1,2010-06-04,83,57,70.0,6.0,60,65.0,0.0,5.0,0418,1922, ,7.8,22
1173,2,2010-06-04,83,60,72.0,18.5,59,64.0,0.0,7.0,-,-, ,6.8,21
1174,1,2010-06-05,79,60,70.0,5.0,65,67.0,0.0,5.0,0417,1923,RA BR,5.0,23
1175,2,2010-06-05,79,60,70.0,16.5,63,66.0,0.0,5.0,-,-,TS RA BR,3.8,24
1176,1,2010-06-06,76,55,66.0,0.0,55,59.0,0.0,1.0,0417,1923,RA,9.2,32
1177,2,2010-06-06,75,58,67.0,13.5,54,59.0,0.0,2.0,-,-,RA,8.3,33
1178,1,2010-06-07,70,54,62.0,-4.0,49,55.0,3.0,0.0,0417,1924, ,6.4,8
1179,2,2010-06-07,69,56,63.0,9.5,48,55.0,2.0,0.0,-,-, ,6.5,7
1180,1,2010-06-08,67,58,63.0,-3.0,57,59.0,2.0,0.0,0417,1925,RA BR,8.8,13
1181,2,2010-06-08,67,59,63.0,9.5,57,59.0,2.0,0.0,-,-,RA BR,7.8,13
1182,1,2010-06-09,83,65,74.0,8.0,56,63.0,0.0,9.0,0416,1925,BR,10.2,28
1183,2,2010-06-09,83,67,75.0,21.5,55,63.0,0.0,10.0,-,-,BR,10.0,27
1184,1,2010-06-10,77,58,68.0,1.0,54,60.0,0.0,3.0,0416,1926, ,4.8,7
1185,2,2010-06-10,75,60,68.0,14.5,54,60.0,0.0,3.0,-,-, ,5.3,8
1186,1,2010-06-11,89,64,77.0,10.0,67,71.0,0.0,12.0,0416,1926,TS RA,8.8,19
1187,2,2010-06-11,88,64,76.0,22.5,67,71.0,0.0,11.0,-,-,TSRA,8.6,19
1188,1,2010-06-12,77,62,70.0,2.0,63,65.0,0.0,5.0,0416,1927,TSRA RA BR,3.9,4
1189,2,2010-06-12,77,62,70.0,16.5,63,65.0,0.0,5.0,-,-,RA BR HZ,2.2,2
1190,1,2010-06-13,71,62,67.0,-1.0,62,64.0,0.0,2.0,0416,1927,RA BR,3.5,9
1191,2,2010-06-13,73,61,67.0,13.5,61,63.0,0.0,2.0,-,-,RA BR HZ,3.6,7
1192,1,2010-06-14,70,60,65.0,-3.0,61,62.0,0.0,0.0,0416,1928,RA BR,6.2,4
1193,2,2010-06-14,72,61,67.0,13.5,61,63.0,0.0,2.0,-,-,RA BR HZ,5.5,5
1194,1,2010-06-15,79,60,70.0,2.0,66,67.0,0.0,5.0,0416,1928,RA BR,2.2,19
1195,2,2010-06-15,79,61,70.0,16.5,65,67.0,0.0,5.0,-,-,RA BR HZ,3.2,20
1196,1,2010-06-16,82,63,73.0,4.0,61,65.0,0.0,8.0,0416,1929, ,5.9,28
1197,2,2010-06-16,86,65,76.0,22.5,60,65.0,0.0,11.0,-,-, ,6.1,27
1198,1,2010-06-17,84,64,74.0,5.0,62,67.0,0.0,9.0,0416,1929, ,5.8,14
1199,2,2010-06-17,84,67,76.0,22.5,61,67.0,0.0,11.0,-,-, ,4.4,14
1200,1,2010-06-18,90,67,79.0,9.0,66,69.0,0.0,14.0,0416,1929,TSRA BR,6.8,21
1201,2,2010-06-18,91,66,79.0,25.5,66,69.0,0.0,14.0,-,-,TS TSRA RA,6.2,22
1202,1,2010-06-19,85,66,76.0,6.0,61,66.0,0.0,11.0,0416,1930, ,9.8,28
1203,2,2010-06-19,86,66,76.0,22.5,60,66.0,0.0,11.0,-,-, ,10.1,27
1204,1,2010-06-20,81,64,73.0,3.0,61,65.0,0.0,8.0,0416,1930, ,3.8,8
1205,2,2010-06-20,80,67,74.0,20.5,60,65.0,0.0,9.0,-,-, ,4.4,8
1206,1,2010-06-21,85,67,76.0,6.0,66,69.0,0.0,11.0,0416,1930,TSRA BR,5.6,16
1207,2,2010-06-21,85,68,77.0,23.5,66,69.0,0.0,12.0,-,-,TSRA,4.4,17
1208,1,2010-06-22,85,69,77.0,7.0,68,71.0,0.0,12.0,0417,1931, ,5.9,23
1209,2,2010-06-22,86,70,78.0,24.5,68,71.0,0.0,13.0,-,-, ,6.7,22
1210,1,2010-06-23,87,69,78.0,8.0,70,71.0,0.0,13.0,0417,1931,TS TSRA RA BR,10.2,22
1211,2,2010-06-23,87,67,77.0,23.5,69,71.0,0.0,12.0,-,-,TS TSRA RA BR HZ,9.3,22
1212,1,2010-06-24,84,65,75.0,4.0,60,65.0,0.0,10.0,0417,1931, ,5.4,32
1213,2,2010-06-24,81,65,73.0,19.5,59,65.0,0.0,8.0,-,-, ,2.3,36
1214,1,2010-06-25,84,62,73.0,2.0,62,67.0,0.0,8.0,0417,1931, ,6.4,20
1215,2,2010-06-25,84,66,75.0,21.5,61,66.0,0.0,10.0,-,-, ,6.5,20
1216,1,2010-06-26,87,69,78.0,7.0,66,70.0,0.0,13.0,0418,1931,TS TSRA,1.0,11
1217,2,2010-06-26,88,68,78.0,24.5,65,69.0,0.0,13.0,-,-,TSRA RA BR,2.3,16
1218,1,2010-06-27,85,72,79.0,8.0,70,73.0,0.0,14.0,0418,1931, ,7.4,24
1219,2,2010-06-27,87,72,80.0,26.5,69,72.0,0.0,15.0,-,-,BR,8.5,24
1220,1,2010-06-28,82,63,73.0,2.0,59,65.0,0.0,8.0,0419,1931, ,9.4,31
1221,2,2010-06-28,82,65,74.0,20.5,59,65.0,0.0,9.0,-,-, ,9.1,31
1222,1,2010-06-29,75,59,67.0,-4.0,53,59.0,0.0,2.0,0419,1931, ,6.2,4
1223,2,2010-06-29,73,62,68.0,14.5,52,59.0,0.0,3.0,-,-, ,6.7,6
1224,1,2010-06-30,75,56,66.0,-6.0,50,57.0,0.0,1.0,0419,1931, ,3.7,4
1225,2,2010-06-30,76,57,67.0,13.5,50,57.0,0.0,2.0,-,-, ,3.9,5
1226,1,2010-07-01,77,55,66.0,-6.0,48,57.0,0.0,1.0,0420,1931, ,5.0,9
1227,2,2010-07-01,77,58,68.0,14.5,47,57.0,0.0,3.0,-,-, ,6.2,10
1228,1,2010-07-02,83,59,71.0,-1.0,53,61.0,0.0,6.0,0420,1931, ,7.9,19
1229,2,2010-07-02,83,62,73.0,19.5,50,60.0,0.0,8.0,-,-, ,7.5,18
1230,1,2010-07-03,87,60,74.0,2.0,56,63.0,0.0,9.0,0421,1931, ,8.5,20
1231,2,2010-07-03,87,64,76.0,22.5,54,63.0,0.0,11.0,-,-, ,8.1,20
1232,1,2010-07-04,91,68,80.0,8.0,66,71.0,0.0,15.0,0422,1930, ,10.2,22
1233,2,2010-07-04,92,72,82.0,28.5,65,71.0,0.0,17.0,-,-, ,10.2,22
1234,1,2010-07-05,91,78,85.0,13.0,64,71.0,0.0,20.0,0422,1930, ,15.0,20
1235,2,2010-07-05,90,79,85.0,31.5,63,70.0,0.0,20.0,-,-, ,13.0,20
1236,1,2010-07-06,90,73,82.0,10.0,69,73.0,0.0,17.0,0423,1930,TSRA RA,8.4,22
1237,2,2010-07-06,91,75,83.0,29.5,68,72.0,0.0,18.0,-,-,RA,9.0,23
1238,1,2010-07-07,93,71,82.0,10.0,70,73.0,0.0,17.0,0423,1930,BR,3.5,23
1239,2,2010-07-07,94,72,83.0,29.5,69,73.0,0.0,18.0,-,-, ,4.8,24
1240,1,2010-07-08,88,73,81.0,8.0,70,73.0,0.0,16.0,0424,1929,TSRA RA BR,2.7,32
1241,2,2010-07-08,87,74,81.0,27.5,69,72.0,0.0,16.0,-,-,RA BR,0.5,34
1242,1,2010-07-09,88,70,79.0,6.0,59,67.0,0.0,14.0,0425,1929, ,6.3,36
1243,2,2010-07-09,87,72,80.0,26.5,59,67.0,0.0,15.0,-,-, ,4.9,2
1244,1,2010-07-10,89,69,79.0,6.0,61,68.0,0.0,14.0,0425,1929, ,6.3,28
1245,2,2010-07-10,89,69,79.0,25.5,59,67.0,0.0,14.0,-,-, ,4.1,27
1246,1,2010-07-11,85,66,76.0,3.0,63,67.0,0.0,11.0,0426,1928,TSRA RA BR,5.6,23
1247,2,2010-07-11,85,67,76.0,22.5,62,67.0,0.0,11.0,-,-,TSRA RA BR,6.4,21
1248,1,2010-07-12,84,65,75.0,2.0,65,68.0,0.0,10.0,0427,1928,BR,1.7,35
1249,2,2010-07-12,84,65,75.0,21.5,64,68.0,0.0,10.0,-,-,RA BR HZ,1.1,4
1250,1,2010-07-13,84,70,77.0,4.0,65,69.0,0.0,12.0,0428,1927, ,5.4,10
1251,2,2010-07-13,84,71,78.0,24.5,64,68.0,0.0,13.0,-,-,RA,6.2,9
1252,1,2010-07-14,90,70,80.0,7.0,71,74.0,0.0,15.0,0428,1927,BR,9.2,17
